id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16254,Close to PNE/Hastings Park Garden level suite,63238,Jason,,Hastings-Sunrise,49.27721,-123.04086,Entire home/apt,776,5,7,2022-07-30,0.09,1,185,0,
16611,"1 block to skytrain station, shops,restaurant,bank",58512,Q,,Grandview-Woodland,49.26339,-123.07145,Entire home/apt,,365,3,2018-02-16,0.03,4,0,0,
17765,"Central location, nice little apartment",68672,James,,Mount Pleasant,49.26132,-123.10845,Entire home/apt,,5,203,2021-10-01,1.34,1,0,0,21-156705
18795,*Best choice in downtown-5 Stars * -2,70137,Kai,,West End,49.28299,-123.13008,Private room,75,90,131,2023-06-01,0.78,3,365,0,18-573700
24273,Avalon Guest Suite in Kitsilano,1267409,Julia,,Kitsilano,49.26216,-123.1715,Entire home/apt,220,90,17,2023-11-05,0.12,2,247,0,20-175617
26047,The Alpha - 1BR Downtown Vancouver,109845,Alicia,,Downtown,49.28086,-123.12375,Entire home/apt,106,90,49,2024-11-27,0.29,3,179,5,
42645,The Charlie Downtown by Comfysuites,109845,Alicia,,Downtown,49.28036,-123.1234,Entire home/apt,159,90,35,2024-09-22,0.20,3,132,2,
49736,Boutique Studio Apartment in Kits!,227101,Sarah,,Kitsilano,49.26778,-123.14674,Entire home/apt,,31,9,2016-08-22,0.05,1,0,0,
73841,Amazing Downtown Vancouver Condo!,386761,Ying Ying,,Downtown,49.27591,-123.12359,Entire home/apt,126,90,28,2024-09-20,0.17,1,0,4,
77157,Room with a Garden View!,412802,Anne,,Arbutus Ridge,49.2452,-123.16544,Entire home/apt,165,2,833,2025-01-03,4.90,1,231,58,24-157483
134688,"West view, Transit convenient, clean & comfortable",653436,Pirike,,Renfrew-Collingwood,49.24356,-123.04757,Private room,,90,48,2024-12-01,0.29,5,89,4,
172827,Charming and Homely Downtown Penthouse,19982,Fernande,,Downtown,49.28034,-123.12648,Entire home/apt,,10,7,2019-12-28,0.09,1,0,0,18 549804 SA
196722,"Newly renovated, sleeps 6 – fantastic location!",958297,Elana & Gary,,Grandview-Woodland,49.2634,-123.0712,Entire home/apt,,7,13,2019-08-17,0.10,1,0,0,18-549903
256178,Luxury Coach House in Kitsilano,1267409,Julia,,Kitsilano,49.26293,-123.17143,Entire home/apt,149,90,24,2023-05-30,0.16,2,63,0,25-132758 We only accept long term rentals (90+ nights)
311354,Close to downtown/shops/restaurants/skytrain,58512,Q,,Grandview-Woodland,49.26328,-123.07086,Entire home/apt,,365,6,2019-12-21,0.07,4,90,0,18-475635
377706,Bright Spacious Bedroom Pvt Bath,1898008,Tina,,Grandview-Woodland,49.27799,-123.07101,Private room,,30,58,2022-10-11,0.38,1,0,0,
436032,Trendy & Spacious 2 bd Gastown Loft,2165986,Kenphing,,Downtown Eastside,49.28211,-123.10453,Entire home/apt,257,3,187,2025-02-17,1.20,1,282,32,25-156008
461386,Beautiful room (s) Vancouver Home,1200456,Nala,,Killarney,49.23034,-123.02971,Private room,180,2,47,2024-09-02,0.30,4,360,3,25-156997
475296,Vancouver (Gastown) penthouse loft with two decks.,2356016,Jocelyn,,Downtown Eastside,49.28241,-123.10381,Entire home/apt,350,3,243,2024-12-08,1.72,1,350,14,24-157565
496298,"Downtown 1Bed+Den, stylish & modern",2451689,Marlin,,Downtown,49.28062,-123.11815,Entire home/apt,118,91,169,2025-02-21,1.09,1,211,4,
498112,Central Modern House with View and 2 Kitchens,2459577,Allison,,Kensington-Cedar Cottage,49.25099,-123.07457,Entire home/apt,550,5,43,2024-12-08,0.28,2,33,6,25-156205
507767,Level | One Bedroom Suite | Downtown Vancouver,2502595,Alessandro,,Downtown,49.27741,-123.12292,Entire home/apt,200,30,5,2024-04-18,0.03,33,262,1,25 -117786
540348,Modern Architectural lakeside Home On The Park,2655554,Kristen,,Kensington-Cedar Cottage,49.25759,-123.06393,Entire home/apt,410,1,118,2025-01-03,0.84,1,155,26,25-156249
622217,3 bedroom SubPenthouse central downtown Vancouver,3084195,Arash,,Downtown,49.27999,-123.1075,Entire home/apt,,2,70,2024-12-16,0.49,2,0,9,24-157419
654763,1 Bedroom Private Furnished Suite,2459577,Allison,,Kensington-Cedar Cottage,49.2506,-123.07175,Entire home/apt,55,90,22,2023-05-14,0.15,2,65,0,
659986,Nice room in amazing luxury home near DOWNTOWN+UBC,84820,Chris,,South Cambie,49.24413,-123.11955,Private room,,31,27,2018-05-06,0.18,1,0,0,86-13134
703179,Entire cute condo full of art for 2,3246254,Izabela,,Downtown,49.27945,-123.10875,Entire home/apt,,90,184,2025-01-09,1.24,1,0,2,25-156209
713271,Luxury Seaview suite - Vancouver Westend,3671073,Susan,,West End,49.28104,-123.13621,Entire home/apt,135,90,99,2024-09-01,0.69,1,112,3,
735468,English Bay Views,3462044,Shea,,West End,49.28059,-123.1364,Entire home/apt,350,1,240,2024-11-21,2.88,1,304,23,25-156587
755558,Kitsilano 2 bdrm Garden Level Suite,3976484,Lori,,Kitsilano,49.25996,-123.16653,Entire home/apt,,2,78,2021-01-23,0.55,1,0,0,21-157483
771380,Level | Two Bedroom Suite | Luxe Amenities,2502595,Alessandro,,Downtown,49.278350830078125,-123.1224136352539,Entire home/apt,270,30,12,2025-01-07,0.08,33,0,1,25 -117786
785297,The Nook in Kitsilano,3211112,Rasha,,Kitsilano,49.26355,-123.17326,Private room,121,7,93,2025-02-08,0.62,2,266,7,25-155990
796603,Exellent for International Student,4196444,Milorad,,West End,49.28087,-123.13525,Shared room,,30,0,,,1,0,0,
801222,fully furnished suite near VGH,4217281,Jennifer Andrea,,Fairview,49.25804,-123.12119,Entire home/apt,84,90,25,2024-06-02,0.17,3,11,2,
1113551,Sunny Family Home in Heart of Kits,5231060,Liz,,Kitsilano,49.26110076904297,-123.1595458984375,Entire home/apt,780,4,51,2024-12-08,0.36,1,0,3,25-156189
1118858,*Best choice in downtown-5 Stars * -3,70137,Kai,,West End,49.28239,-123.13021,Private room,75,90,61,2022-12-30,0.43,3,365,0,18-573700
1178149,Cozy & Quiet Space in the Heart of East Vancouver,6165412,Sylvia Mira,,Hastings-Sunrise,49.26957,-123.04828,Entire home/apt,116,3,93,2024-12-16,1.15,1,156,11,25-156023
1191143,Beautiful Kitsilano Character home. Great Location,598979,Mary,,Kitsilano,49.26716,-123.17653,Entire home/apt,473,8,16,2023-04-16,0.12,1,61,0,25-156862
1214617,Cool Cozy Suite On The Drive w central A/C!,6630357,Divina And Viv,,Grandview-Woodland,49.26731,-123.06909,Entire home/apt,211,3,263,2025-01-03,1.85,1,170,17,25-156050
1229506,Brand new 3 bedroom home in central Vancouver,1742728,Karen,,Grandview-Woodland,49.26596,-123.06844,Entire home/apt,417,3,18,2024-09-02,0.13,1,0,4,25-156921
1229714,Luxury apartment Downtown Vancouver,1200456,Nala,,Downtown,49.28361,-123.11536,Entire home/apt,330,90,3,2019-06-23,0.04,4,365,0,18 607866 AM
1273760,Stylish Hotel Room in Downtown Vancouver,6033,Cam,,Downtown,49.28478,-123.1192,Private room,236,1,665,2025-02-16,4.68,1,326,70,
1343411,Close to Anywhere: Location Location Location,6904778,Mari,,Downtown Eastside,49.27627,-123.10013,Entire home/apt,,1,54,2020-11-22,0.47,1,0,0,18-615245
1360765,Ultra Modern Apartment in Yaletow,7338933,Sadiq,,Downtown,49.284,-123.11432,Entire home/apt,144,90,123,2023-12-14,0.87,3,365,0,
1365609,Charming 1-Bdr Apt in Prime Downtown Location,7336501,Maha,,West End,49.278602600097656,-123.1299057006836,Entire home/apt,195,3,207,2025-02-21,1.47,1,176,14,25-155924
1375143,100 Year Old Character Home off Main.,1334665,Gaëlle And James,,Riley Park,49.24871,-123.09646,Entire home/apt,174,7,3,2022-08-31,0.03,1,61,0,25-168476
1507975,Modern new room with private entry!,51695,Natasha & Paolo,,Riley Park,49.24882,-123.09121,Private room,81,4,401,2025-02-15,2.85,1,14,48,25-156108
1610084,Lakeside Cottage with Stunning View,8556789,Lana,,Kensington-Cedar Cottage,49.25936,-123.06131,Entire home/apt,142,90,218,2025-01-01,1.56,1,11,26,24-157920
1657214,2000sqft 3 level Downtown loft 3 patios + Parking,8784861,Dianna,,Downtown Eastside,49.28167,-123.10984,Entire home/apt,250,90,7,2024-02-29,0.05,1,363,0,
1692124,SkyView Woodwards。5 mins walk to skytrain,61804583,Keith,,Downtown Eastside,49.28303,-123.10791,Entire home/apt,169,1,5,2025-02-09,1.69,4,85,5,24-295386
1717967,2 Bedroom Garden Flat - Main Street,9057463,Alexandra Mary,,Riley Park,49.24778,-123.09867,Entire home/apt,200,2,392,2025-02-25,2.86,1,146,29,25-156053
1733307,DT Ocean view with luxury amenities and parking,9131888,Cindy,,Downtown,49.27781,-123.10637,Entire home/apt,299,1,185,2024-10-26,4.35,1,0,33,25-158175
1850984,Main Street loft w/ rooftop terrace and view!,1007186,Bryn,,Strathcona,49.26772,-123.0975,Entire home/apt,300,3,51,2025-02-18,0.38,1,8,15,20-197406
1932171,Commercial Drive Garden Suite,5026894,Lois,,Grandview-Woodland,49.26861,-123.06666,Entire home/apt,,31,11,2018-08-28,0.10,1,0,0,
2003897,GREAT SUITE w GARDEN PATIO!  CENTRALLY LOCATED!!,10317553,Rita,,Fairview,49.26263,-123.11627,Entire home/apt,,180,2,2014-02-03,0.01,1,32,0,
2011559,Sunny family-friendly house in Kits,9372276,Rica,,Kitsilano,49.26057,-123.15881,Entire home/apt,926,5,45,2024-12-08,0.43,1,39,2,25-156524
2033952,Beautiful Kitsilano - Covid-19 Safe,557301,Tyler,,Kitsilano,49.26715,-123.15325,Entire home/apt,,2,6,2020-09-09,0.10,1,0,0,20162988
2056676,Cozy Modern apartment in Yaletown,7338933,Sadiq,,Downtown,49.27393,-123.11599,Entire home/apt,110,90,95,2023-09-30,0.70,3,349,0,"#18-609683 for unit 2610 , #18-609676 for unit 1503"
2092610,A Spacious Work-Live Studio,1172047,Trevor,,Mount Pleasant,49.2655,-123.0969,Entire home/apt,136,90,49,2024-11-04,0.36,2,279,3,
2168943,South Granville 2 bedroom townhome,11065739,Catherine,,Fairview,49.25972,-123.14269,Entire home/apt,,7,14,2018-03-19,0.10,1,0,0,
2183209,Kitsilano PENTHOUSE,11132986,Daniel,,Kitsilano,49.26597,-123.15633,Entire home/apt,,30,137,2024-06-29,1.04,1,273,2,19-162396
2198419,Gorgeous home in Yaletown,11214436,Kate,,Downtown,49.2773,-123.12294,Entire home/apt,140,180,142,2016-09-01,1.07,1,358,0,
2315217,Modern Furnished private 1 Bed+Den,1200456,Nala,,Killarney,49.230171117698546,-123.03200097355086,Entire home/apt,,2,0,,,4,0,0,25-156997
2365994,Gem Modern Apartment in Yaletown,12014048,Hayfa,,West End,49.28298,-123.12339,Entire home/apt,150,30,95,2019-10-26,0.71,1,155,0,18-609155
2468591,Marinaside water View - 90 nights,8999638,Sweet Home,,Downtown,49.27343301745229,-123.11737585067749,Entire home/apt,135,90,11,2023-08-11,0.09,1,278,0,19189051
2472791,Kits beach garden apartment. PETS+Children Welcome,2385551,Livio,,Kitsilano,49.27075,-123.1541,Entire home/apt,340,5,26,2024-09-22,0.20,1,118,6,25-157006
2493042,False creek penthouse with view,11852508,Sam,,Fairview,49.26254,-123.13054,Entire home/apt,,30,1,2023-02-04,0.04,1,0,0,
2576878,"Bright 1 bed suite, great location",4217281,Jennifer Andrea,,Fairview,49.25865,-123.12294,Entire home/apt,106,90,8,2023-10-31,0.06,3,185,0,
2592307,Ann's Place,13270979,Ann,,South Cambie,49.25222,-123.1186,Entire home/apt,145,2,808,2025-02-21,6.13,1,157,81,25-156054
2644110,Modern 2 Level Loft in East Van,9060366,Marc,,Grandview-Woodland,49.28545,-123.06435,Entire home/apt,,6,22,2018-10-27,0.17,1,0,0,18-603704
2653578,LOCATION!!! RENOVATED!!! SLEEPS 2-4!!,13584295,Breanna,,Downtown,49.28044,-123.12496,Entire home/apt,181,1,518,2025-03-03,5.85,1,6,86,25-155982
2836478,"Water Views Downtown, Vancouver, BC",5517192,Fahrah,,Downtown,49.27293,-123.12547,Entire home/apt,,90,3,2014-07-30,0.02,1,0,0,
2944104,Luxury Modern Apartment at Yaletown,7338933,Sadiq,,Downtown,49.27795,-123.11734,Entire home/apt,100,90,102,2024-01-09,0.78,3,216,0,
2985232,Luxury Point Grey Home,15222656,Miriam,,West Point Grey,49.26338,-123.18966,Entire home/apt,,7,11,2023-07-01,0.10,1,0,0,23-156413
2997414,Bright and Modern 2BR in the heart of Vancouver!,6764900,Matt,,Strathcona,49.27629,-123.09888,Entire home/apt,,30,8,2023-03-01,0.06,1,0,0,
3018758,Cozy family home. Kids welcome!,15382258,Jamala,,Hastings-Sunrise,49.28006,-123.05409,Entire home/apt,,3,2,2015-08-09,0.02,1,0,0,22-200876
3068198,Beautiful Apartment in Vancouver's Kitsilano,6810893,Jeremy,,Kitsilano,49.26682,-123.15312,Entire home/apt,,4,1,2017-07-24,0.01,1,0,0,18-586044
3093219,Minutes to Jericho Beach & Downtown Vancouver,15731413,Heather,,Kitsilano,49.2669,-123.18107,Entire home/apt,534,3,24,2024-12-09,0.19,1,11,4,20-162050
3138351,Deluxe Minimalist Double Bedroom,4261957,Donna Min Chuen,,Renfrew-Collingwood,49.24187,-123.03668,Private room,80,5,51,2025-01-02,0.39,1,137,6,25-156104
3168686,Beautiful Loft Downtown | 2-Levels w/Balcony,1522256,Natalia,,Downtown Eastside,49.2839,-123.10111,Entire home/apt,,1,72,2024-12-13,0.61,2,0,7,25-156075
3215295,Cozy modern suite near Main St (min stay 90 days),15434388,Florence,,Riley Park,49.2498,-123.10378,Entire home/apt,120,90,55,2024-09-29,0.42,1,0,1,19245485
3241017,Modern Downtown Park View Condo!,834713,Cory,,Downtown,49.2782,-123.10575,Entire home/apt,135,3,173,2025-02-17,1.33,1,5,23,25-156142
3258141,"Bright ocean view home, 1 block from beach",2805581,Alexandra,,Kitsilano,49.27197,-123.17999,Entire home/apt,,7,5,2018-08-12,0.04,1,0,0,
3340865,Private Unit•Cozy·Free parking/DT/UBC/YVR,16862283,Min Yan,,Dunbar Southlands,49.2472936,-123.1706461,Entire home/apt,157,2,80,2025-02-25,3.75,1,87,49,#25-157432
3379810,Great East Van home for Families!,17050589,Bethan,,Hastings-Sunrise,49.27402,-123.054,Entire home/apt,,3,8,2022-08-09,0.06,1,0,0,23-260314
3458717,"3 bedrooms, 3.5 bathrooms on 3 levels near beach",17432096,Jacek Olgierd,,Kitsilano,49.26867,-123.16656,Entire home/apt,352,1,159,2025-02-17,1.41,3,159,29,25-156191
3479638,EAST View- Steps to 29Ave SKYTRAIN Bright & Clean,653436,Pirike,,Renfrew-Collingwood,49.24559,-123.04974,Private room,45,90,31,2024-08-29,0.24,5,232,1,
3594666,* Beautiful + Trendy 2 Bedroom Central Vancouver *,1200456,Nala,,Downtown,49.27656,-123.11813,Entire home/apt,479,90,12,2018-10-12,0.09,4,364,0,18 607863 AM
3629071,Private Garden Suite on the Drive,13871489,Doug & Herb,,Grandview-Woodland,49.27198,-123.0681,Entire home/apt,150,1,784,2025-01-31,6.06,1,0,63,25-155954
3638973,Park View. Spacious Bright @ 29Ave Skytrain,653436,Pirike,,Renfrew-Collingwood,49.24389,-123.0485,Private room,51,90,25,2024-12-17,0.19,5,0,1,
3678827,2-Bed Exec in heart of Yaletown,8564585,Perry,,Downtown,49.27514,-123.12373,Entire home/apt,380,90,0,,,1,362,0,
3678989,Kriszta's Lovely Little Hideaway,6602654,Kriszta,,Grandview-Woodland,49.27166,-123.06616,Entire home/apt,100,3,401,2025-03-02,3.11,1,137,51,25-156522
3679016,Charming Cozy Condo Commercial Dr Licence#20159722,18696230,Deborah,,Grandview-Woodland,49.27412,-123.07405,Entire home/apt,,3,96,2019-12-23,0.86,1,0,0,19-161202
3766620,Large apt. with great Patio in Kits,5187640,Max,,Kitsilano,49.26268,-123.14881,Entire home/apt,,7,32,2017-09-17,0.25,1,0,0,18-623007
3803319,Family home in Mount Pleasant,12242749,Julianne,,Mount Pleasant,49.25725,-123.08369,Entire home/apt,,4,64,2021-07-04,0.50,1,0,0,20-159534
3902807,Exceptional Townhouse in Kitsilano,20209434,Melanie,,Kitsilano,49.2649,-123.16641,Entire home/apt,483,90,0,,,1,185,0,
4054111,"Super Spacious, Central Apartment with a Stylish Vibe.",504609,Mark,,Mount Pleasant,49.25886,-123.10898,Entire home/apt,282,2,302,2025-03-03,2.37,2,209,44,24-157510
4104870,"Vineyard Suite, Trendy, Happening Commercial Drive",21294269,Robert,,Grandview-Woodland,49.2719668,-123.0706379,Entire home/apt,171,5,121,2024-12-09,0.99,2,325,8,24-158493
4108794,Kitsilano-The Straight House Garden Level Retreat,20703613,Todd,,Kitsilano,49.26695,-123.16644,Entire home/apt,293,3,27,2025-02-19,2.52,1,107,27,25-158188
4118193,"Vancouver, Canada; Worldmark Vancouver",85132,Sanford Sandy,,Downtown,49.28063,-123.12652,Entire home/apt,575,1,0,,,1,360,0,Exempt
4225233,"Heart of Downtown by Robson/Burrard, parking!",5255749,Amy,,West End,49.28409,-123.12462,Entire home/apt,109,90,68,2025-01-12,0.54,1,187,4,
4351464,Private Hotel-Style Room & Bath Downtown Yaletown,21683172,Jim,,Downtown,49.27334,-123.12764,Private room,,2,282,2025-01-02,2.27,1,0,33,25-156041
4377155,Cozy Family Friendly House - 3 bed+ den,4132464,Jenny,,Kensington-Cedar Cottage,49.25595,-123.07807,Entire home/apt,,5,38,2019-07-23,0.36,1,0,0,19-161538
4404431,"3 bed, 2.5 bath - modern, central",22863551,Brian,,Kitsilano,49.26184,-123.14763,Entire home/apt,,5,12,2018-08-27,0.10,1,0,0,21-157214
4447077,Modern Comfy Convenient Location,2968730,Anna,,Strathcona,49.27403,-123.09921,Entire home/apt,162,4,106,2024-12-29,0.95,1,9,10,25-156217
4493377,Along the Garden Path,23307558,Lorna,,Kitsilano,49.26137,-123.16982,Entire home/apt,,90,120,2024-10-01,0.96,1,0,2,Exempt
4694785,Howe Street Apartment with City Views,18975165,Brad,,Downtown,49.27964782714844,-123.12403869628906,Entire home/apt,314,6,3,2020-08-15,0.02,1,73,0,19-163876
4787924,Trout Lake Urban Coach House,24681577,Irene,,Kensington-Cedar Cottage,49.25244,-123.0623,Entire home/apt,90,90,160,2025-02-17,1.31,1,319,4,24-119096
4924996,"Well Furnished Townhome w/ Backyard, Commercial Dr",10237955,Derrick,,Grandview-Woodland,49.27517,-123.06581,Entire home/apt,200,2,35,2025-01-07,0.29,1,314,13,23-156737
5040320,Gorgeous 1-Bdr – Walk Everywhere!,179396,Lili,,Downtown,49.27993,-123.1263,Entire home/apt,104,90,111,2023-10-31,0.91,1,0,0,23-104357
5089343,Vancouver SUPER location view 1-bedroom suite.,1368497,Kathy,,West End,49.28165,-123.12841,Private room,,2,72,2018-08-27,0.68,1,0,0,19-162873
5154272,O1 - High Rise Yaletown Condo with City and Park Views,21783759,Viviena,,Downtown,49.27508,-123.12388,Entire home/apt,,90,20,2025-01-15,0.17,6,63,3,
5278749,Main Street Apartment,27325928,Sam,,Mount Pleasant,49.2644,-123.09873,Entire home/apt,,2,92,2019-09-02,0.76,1,0,0,18-591142
5315811,"Bright, fully furnished suite",4217281,Jennifer Andrea,,Fairview,49.25872,-123.12185,Entire home/apt,80,90,13,2024-08-06,0.11,3,185,2,
5347437,1 Bedroom 1 Den free Parking SPA with A/C Downtown,27713683,Shania,,Downtown,49.28045,-123.10871,Entire home/apt,171,2,349,2024-10-09,4.09,1,216,41,25-155936
5391067,Artistic Space Close to Gastown,22720879,Brian,,Downtown Eastside,49.28287,-123.09425,Entire home/apt,,2,50,2019-11-17,0.42,1,0,0,20-160908
5459210,A Mount Pleasant Gem,21614195,Julia,,Mount Pleasant,49.25853,-123.08005,Entire home/apt,,10,10,2019-08-17,0.10,1,0,0,19-163003
5480529,❤️3BR/2BA AMAZING VIEW LUXURY DOWNTOWN PENTHOUSE❤️,1694605,Gina,,West End,49.287139892578125,-123.12576293945312,Entire home/apt,260,90,39,2025-02-08,0.33,1,269,2,19-160991
5571829,Downtown Vancouver Studio,4842154,Brenda,,Downtown,49.27832,-123.12109,Entire home/apt,129,90,46,2024-12-22,0.40,1,133,7,24-293232
5602997,Beautiful 2-bd Modern home,28884211,Kathy,,Grandview-Woodland,49.27549,-123.06406,Entire home/apt,244,2,323,2025-01-29,2.67,1,86,29,25-155988
5759976,Modern Condo on Keefer Street (Downtown/Chinatown),4408084,Alea,,Downtown Eastside,49.27851,-123.09941,Entire home/apt,,4,38,2018-09-23,0.32,1,0,0,18-562269-SA
5761885,"Bright, convenient studio",17378930,Leah,,Grandview-Woodland,49.28512,-123.05801,Entire home/apt,,85,1,2015-08-01,0.01,1,0,0,
5814747,"Modern Guesthouse Suite w/ AC, 5 min to Skytrain",7202395,Louis,,Renfrew-Collingwood,49.24554,-123.05089,Entire home/apt,90,3,393,2025-02-18,4.21,1,93,42,25-156139
5877217,Renovated 1 Bedroom w Den Downtown,16152564,Gina Yan Har,,West End,49.28941,-123.12908,Entire home/apt,120,90,32,2024-12-28,0.27,1,0,6,
5881530,Private. Trendy Neighbourhood. Sleeps 5.,1611007,Peter,,Grandview-Woodland,49.27675,-123.06537,Entire home/apt,143,2,453,2025-02-17,3.88,1,175,46,25-156044
5919984,C1 - Luxurious Modern Waterfront 1 Brdm + Den,21783759,Viviena,,Downtown,49.27555,-123.11307,Entire home/apt,140,90,5,2024-12-31,0.14,6,191,2,
5961772,Contemporary Yaletown 1 bedroom,20071422,Luc,,Downtown,49.27818,-123.13048,Entire home/apt,,270,0,,,1,0,0,
6032973,"Spacious 4br home by Jericho beach, UBC",1766084,Jill,,West Point Grey,49.26442,-123.19224,Entire home/apt,1350,3,41,2024-12-09,0.35,1,171,3,25-155973
6045404,family home - Trendy Main St,3959207,Kit,,Riley Park,49.24506,-123.09533,Entire home/apt,,2,27,2021-10-13,0.23,2,0,0,18-611243
6146714,"Yaletown, Vancouver - luxury 1-BR with parking",16241798,Lauren,,Downtown,49.27893,-123.11791,Entire home/apt,236,90,48,2017-02-24,0.40,1,0,0,
6166558,Elegant Family Home on Seawall,260328,Debra,,Fairview,49.26649,-123.12179,Entire home/apt,,30,5,2016-03-23,0.04,1,0,0,
6184381,Upscale 2Bdrm near QE Park + King Edward Skytrain,134291769,Fay,,Riley Park,49.24748,-123.10906,Entire home/apt,272,90,41,2025-01-07,0.37,2,214,18,24-218125
6226872,Bright And Private Suite Near Transit,17386999,Danna,,Hastings-Sunrise,49.26407,-123.03992,Entire home/apt,63,5,103,2025-01-21,0.86,1,27,22,25-156173
6239107,Luxury living,32381029,Meron,,Downtown,49.27809,-123.12919,Entire home/apt,,60,14,2015-09-07,0.12,1,0,0,
6324453,Character home ideal for families!,21976533,Maggie & Noah,,Mount Pleasant,49.26071,-123.09265,Entire home/apt,682,3,101,2025-01-02,0.86,1,150,19,25-155961
6347338,Elegant Cottage Style Suite,30993322,Lucia Harmanna,,Riley Park,49.25076,-123.10873,Entire home/apt,140,90,89,2024-09-14,0.75,1,224,2,
6364673,Downtown Vancouver 2BR by BC PLACE,317618,Edgar,,Downtown,49.27729,-123.11603,Entire home/apt,,1,29,2017-09-17,0.25,2,0,0,Exempt
6365193,Large Heritage Flat in East Van,26741677,Kayla,,Grandview-Woodland,49.2716,-123.06175,Entire home/apt,,5,5,2018-08-06,0.04,1,0,0,18-594237
6407591,Relax in the city,33419209,Ursula,,Hastings-Sunrise,49.26624,-123.04491,Entire home/apt,,14,9,2023-07-29,0.08,1,0,0,23-235651
6416686,"400 sqf suite, Private washroom, very private.",653436,Pirike,,Renfrew-Collingwood,49.24373,-123.04979,Private room,99,90,21,2025-02-01,0.18,5,0,4,
6425616,"Amazing Views, Designer Apartment, Netflix Location Shoot",228917,Justin,,Downtown Eastside,49.28113,-123.10764,Entire home/apt,,90,281,2024-08-30,2.36,1,180,3,19-1619-42
6452450,Hotel Apartment,16538256,Dusan,,West End,49.29241,-123.13471,Entire home/apt,,30,4,2016-09-04,0.03,1,0,0,
6453318,Downtown Mountain View Condo,33700126,Geoffrey,,Downtown Eastside,49.28208,-123.10801,Entire home/apt,223,91,8,2024-09-01,0.09,1,164,1,
6493890,Charming Mount Pleasant Apartment,11714989,Samantha,,Mount Pleasant,49.26644,-123.08922,Entire home/apt,,30,43,2018-05-20,0.36,1,0,0,
6494884,Lovely 3-bedroom home,33950098,Erica,,Grandview-Woodland,49.27177,-123.06063,Entire home/apt,529,5,64,2024-12-11,0.54,1,334,5,22-156628
6645469,Edge of Kitsilano/close to UBC,16553992,Kathy,,Kitsilano,49.26049,-123.17747,Shared room,,2,380,2024-11-09,3.23,1,0,31,22-156478
6836507,Spacious Downtown Oasis with Views,160970,Greg,,Downtown,49.27878,-123.11624,Entire home/apt,210,399,0,,,1,364,0,
6871805,"3 bedroom, 2.5 bath home on a tree-lined street",36014126,Amanda & Ben,,Kensington-Cedar Cottage,49.2439,-123.08738,Entire home/apt,,2,141,2023-09-18,1.28,1,0,0,23-240594
6897283,Comfy North Room - Collingwood Cottage,36141263,Ashley,,Dunbar Southlands,49.25491,-123.18042,Private room,190,5,25,2024-12-10,0.21,1,178,6,24-107506
6939286,Funky Loft with Garden Patio,36384464,,,Downtown Eastside,49.28215210019974,-123.10718905394461,Entire home/apt,160,2,16,2025-03-02,2.49,1,158,16,25-158478
6975013,"Tastefully modern, central location",3426960,Rachael,,Mount Pleasant,49.26484,-123.09867,Entire home/apt,475,2,46,2024-12-08,0.39,1,92,2,22-236273
6977279,Air conditioned comfort for you and your family!,5137698,Cameron,,Sunset,49.217,-123.09479,Entire home/apt,,3,29,2023-09-03,0.25,1,0,0,21-156556
7022315,4BR Vancouver Special @ Langara,9205420,Meelie,,Sunset,49.22261,-123.10396,Entire home/apt,,30,21,2019-07-07,0.18,1,0,0,19-225862
7027063,Boutique Laneway Home,8246436,Dan,,Kensington-Cedar Cottage,49.24631,-123.08651,Entire home/apt,,30,12,2016-09-15,0.11,1,0,0,
7091335,Kensington Basement Suite,23820873,Louise,,Kensington-Cedar Cottage,49.23738,-123.06686,Entire home/apt,,30,24,2018-02-21,0.20,1,0,0,
7112627,Granville Island/False Creek/pastoral  #25-157394,25470676,Patricia,,Fairview,49.26746,-123.12785,Entire home/apt,222,7,11,2024-08-17,0.12,1,73,1,22-156203
7183413,Private Garden facing room with private entrance,10032155,Jeffrey,,Grandview-Woodland,49.27041565656077,-123.06965190834626,Private room,159,3,208,2025-02-11,1.98,1,35,25,25-156093
7475786,Cozy Suite in East Van,5229433,Aisha,,Kensington-Cedar Cottage,49.2484262,-123.0874568,Entire home/apt,,3,12,2024-09-01,0.65,1,0,8,24-158905
7548858,Tree Tops loft in Mount Pleasant,1339708,Ryan,,Mount Pleasant,49.26595,-123.09794,Entire home/apt,204,90,149,2024-06-26,1.28,1,276,1,22-155907
7635114,Luxurious Master Bedroom in Kits,39181323,Isabel,,West Point Grey,49.26108,-123.18723,Private room,109,3,114,2024-12-09,0.98,1,354,15,24-158332
7639521,Vintage Loft in Converted Warehouse,6723104,Tanya,,Downtown Eastside,49.28185,-123.10456,Entire home/apt,144,2,870,2025-02-15,7.50,1,331,75,25-166686
7701543,Luxury Downtown with Parking+Gym Pool+HotTub+Sauna,40454619,Alex,,Downtown,49.28043,-123.10787,Private room,189,1,242,2024-11-27,2.08,2,175,24,25-157700
7716459,Townhouse w/ private ROOFTOP PATIO (and parking),40539892,Darelle,,Downtown Eastside,49.28062,-123.10494,Entire home/apt,,2,7,2018-10-07,0.08,1,0,0,18-549547
