id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
75065,Bay cottage on Passamaquoddy bay,397069,Bob,Charlotte,Saint Andrews,45.1326,-67.04724,Entire home/apt,274,2,50,2024-09-28,0.43,1,273,6,
145013,Lobster Lane Cottage: private beach,642972,Jennifer,Kent,Dundas,46.32783,-64.52601,Entire home/apt,150,7,8,2020-08-23,0.06,1,358,0,
261800,Furnished Executive Close to City,1373498,Usha,Saint John,City of Saint John,45.27785110473633,-66.05921173095703,Entire home/apt,121,2,65,2024-10-22,0.62,2,364,4,
872640,Acadian Isle Retreat - Heron Haven,2189998,Danielle,Gloucester,Shippagan,47.86754,-64.52352,Entire home/apt,,7,3,2019-08-18,0.02,1,0,0,
1199731,Beautiful Victorian Mansion,6540753,Chipman Hill Suites,Saint John,City of Saint John,45.27233,-66.05694,Private room,155,1,143,2024-11-17,1.06,8,268,3,
1242493,Parlour Room,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27358,-66.05307,Private room,125,1,66,2023-10-06,0.56,10,0,0,
1266591,Beautiful Victorian Mansion,6540753,Chipman Hill Suites,Saint John,City of Saint John,45.27377,-66.05737,Private room,169,1,124,2024-11-12,1.08,8,271,9,
1489389,"Midpoint  Moncton, Saint John, Fredericton OPEN",7964165,Sharon,Kings,Springfield,45.65121,-65.86078,Private room,42,1,82,2024-10-29,0.70,4,351,5,
2148508,Near Fundy - Country Guest House All Seasons!,7964165,Sharon,Kings,Springfield,45.65001,-65.86005,Private room,42,1,232,2024-11-05,1.76,4,346,41,
2597511,Suite #3 Downtown Fredericton SuperHost,13302046,Victoria,York,Fredericton,45.9585,-66.63461,Entire home/apt,134,1,459,2024-12-09,3.64,5,238,41,
2664825,Victorian Apartment Close to Uptown,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27354,-66.05299,Private room,,1,50,2020-01-26,0.42,10,0,0,
2745462,Oceanfront Cottage - Paradise Point,14045406,Shannon,Charlotte,Saint George,45.0631,-66.82164,Entire home/apt,120,2,278,2024-12-01,2.16,1,181,43,
3112270,Bay of Fundy Oceanfront Retreat,2714886,Karen,Saint John,Musquash,45.11858,-66.37346,Entire home/apt,618,3,2,2024-07-08,0.12,1,178,1,
3164623,"Studio#2 Downtown,  Superhost",13302046,Victoria,York,Fredericton,45.95934,-66.63645,Entire home/apt,137,1,426,2024-12-06,3.33,5,327,39,
3217193,Harris Hatch - Starfish,16292752,Karen,Charlotte,Saint Andrews,45.07619,-67.05352,Entire home/apt,182,3,92,2024-09-13,0.72,3,233,8,
3448040,Cottage for rent NEAR Parlee Beach,17377352,Monique,Westmorland,Shediac,46.2358,-64.51178,Entire home/apt,200,7,4,2019-08-17,0.03,1,365,0,
3543178,The NODD-INN - 3/1 Apartment,17836479,Lorrie,Charlotte,Saint Andrews,45.09504,-67.07313,Entire home/apt,213,2,66,2024-09-01,0.52,1,169,6,
3626331,Suite # 1 Downtown Fredericton NB superhosts,13302046,Victoria,York,Fredericton,45.95794,-66.63522,Entire home/apt,128,1,551,2024-12-12,4.35,5,99,87,
3697522,The Boathouse on Wegesegum,11880724,Ronald Willard,Queens,Chipman,46.15545,-65.8972,Entire home/apt,100,2,151,2024-10-18,1.30,2,251,13,
3705233,Stargazer Room - An Artist's Garden,18274338,Karin,Albert,Harvey,45.64975,-64.73818,Private room,125,2,97,2024-08-15,0.77,3,364,3,
3756385,L'Ancrage B&B (3x Lits jumeaux),19228862,L'Ancrage,Kent,Saint-Louis,46.74195,-64.98076,Private room,,2,17,2024-09-03,0.31,4,0,2,
4484263,Artsy Fantastic Fun Flat!,4679107,Debbie,Saint John,City of Saint John,45.2704,-66.0588,Entire home/apt,183,2,241,2024-11-22,1.96,2,365,18,
4549425,No cleaning fees! Cozy 1 Bed. Basement Apt.,23587432,Paul,Westmorland,Moncton,46.06399,-64.70861,Entire home/apt,65,2,284,2024-12-26,2.38,2,88,37,
5188614,Deluxe B&B (King or Queen Room with bathroom),19228862,L'Ancrage,Kent,Saint-Louis,46.74177,-64.97977,Private room,145,2,98,2024-10-09,0.84,4,36,5,
5418416,Bay of Fundy Winterized Cottage,28090100,Vince,Charlotte,Pennfield,45.11454,-66.58387,Entire home/apt,160,1,83,2024-09-07,0.72,1,193,12,
5586792,Vegan• Double bed•Nutritionist•Coffeehouse• Pets,28966730,Tanya,York,Fredericton,45.96412,-66.62558,Private room,75,1,55,2024-12-14,0.46,1,308,5,
5684585,Private 1 Bdrm - 1 Bath Apartment with Ocean Views,12620928,Barbara,Charlotte,Lepreau,45.1215,-66.4733,Entire home/apt,100,3,13,2024-09-03,0.19,1,41,4,
5966300,Big Axe B&B - Maple Suite,30970908,Vasyl,York,Southhampton,45.97282,-67.24227,Private room,145,1,116,2024-11-17,1.00,4,261,6,
5997203,Country Home with Splendid View,31136036,Ellie,Westmorland,Salisbury,46.04652,-65.15741,Entire home/apt,,3,6,2017-08-01,0.06,1,0,0,
6031918,Bramble Cabin,3137483,Jessica,Charlotte,Saint Patrick,45.18506,-66.99361,Entire home/apt,,7,37,2024-08-27,0.81,1,0,3,
6070850,CARRIAGE Room,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27358,-66.05307,Private room,125,1,211,2023-10-16,1.81,10,0,0,
6076960,Private ocean-view bedroom,29519527,Carly,Charlotte,Grand Manan,44.65062,-66.84563,Private room,67,2,37,2022-08-25,0.32,1,88,0,
6103707,Western Hideout,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27358,-66.05307,Private room,,1,98,2023-10-14,0.85,10,0,0,
6276822,Private room in charming house,11820485,Dounia,Westmorland,Moncton,46.09611,-64.79126,Private room,60,2,21,2020-03-20,0.18,1,123,0,
6331919,Silver Birch - An Artist's Garden,18274338,Karin,Albert,Harvey,45.65151,-64.73763,Private room,125,2,54,2023-08-27,0.47,3,365,0,
6332199,Wild Orchid - An Artist's Garden,18274338,Karin,Albert,Harvey,45.65182,-64.73833,Private room,125,2,41,2024-09-13,0.36,3,362,4,
6352516,Fredericton 1 Bedroom Condo $225.00/night,27531003,Shaune,York,Douglas,45.98268,-66.76145,Entire home/apt,225,3,8,2024-10-31,0.07,3,332,1,
6628029,A Gardener's Room,4995430,Dave & Andrée,Albert,Hillsborough,45.92019,-64.64374,Private room,90,2,246,2023-11-02,2.13,1,362,0,
6634486,Dune Cabin-Acadian Peninsula - Baie des Chaleurs,30404897,Gisele,Gloucester,Shippagan,47.98881,-64.53549,Entire home/apt,120,7,60,2024-10-13,0.53,1,111,10,
6953485,Fredericton 4 Bedroom sleeps 8 3000 SqFt,27531003,Shaune,York,Douglas,45.9794,-66.73114,Entire home/apt,795,4,13,2023-12-22,0.12,3,0,0,
7435061,Riverside Retreat,38947039,Lindsay,Carleton,Kent,46.59486,-67.72146,Entire home/apt,175,1,246,2024-10-08,2.15,1,162,34,
7500113,The Russell's Guest House,39285562,Vaneesa,Charlotte,Grand Manan,44.62412,-66.72349,Entire home/apt,175,3,27,2024-08-17,0.26,2,345,2,
7801139,Nowak's Own B&B,41061514,Markus,Westmorland,Shediac,46.21399,-64.5958,Private room,125,1,28,2024-09-14,0.28,1,0,7,
7873201,Pilgrims Rest 2 B&B,41495201,Susan,Kings,Sussex,45.68753,-65.51257,Private room,100,1,61,2024-07-03,0.59,2,365,1,
7873235,Pilgrims Rest B&B,41495201,Susan,Kings,Sussex,45.68504,-65.51369,Private room,100,2,72,2024-08-18,0.63,2,365,1,
8053240,Cottage in New-Brunswick,153800568,Maurice,Gloucester,Shippagan,47.75559,-64.74146,Entire home/apt,145,5,36,2024-09-08,0.35,1,104,1,
8067773,Large Premium Lake House,42518338,Dee,York,Canterbury,45.82759,-67.53991,Entire home/apt,250,7,0,,,1,358,0,
8131801,The Blue Heron,42940931,Roland,Kent,Dundas,46.33322,-64.61622,Entire home/apt,195,2,72,2021-03-02,0.64,1,238,0,
8137800,Malik’s Cottage,42972017,Ghada,Kent,Dundas,46.32793,-64.68282,Entire home/apt,295,3,11,2022-08-30,0.10,2,361,0,
8256453,Bel appt avec accès plage à pied,43540714,Michelle,Gloucester,Caraquet,47.80013,-64.88342,Entire home/apt,90,1,25,2024-12-19,3.14,1,90,25,
8293824,Up River Cottage on the Nashwaak,43730128,Stephany,York,Fredericton,45.99945,-66.57637,Entire home/apt,129,6,6,2022-08-20,0.08,1,358,0,
8336839,The Cottage that Hugs You,42169404,James Roderick,Sunbury,Sheffield,45.9278,-66.29629,Entire home/apt,164,3,36,2024-09-29,0.35,1,242,6,
9031669,Beautiful Renovated Home Fundy Bay,47141908,Susan,Charlotte,Saint George,45.04932,-66.87033,Entire home/apt,150,4,75,2024-09-07,0.68,2,70,5,
9101215,Habour view with private balcony. Apt. 3,47446936,One Princess,Saint John,City of Saint John,45.271283,-66.062319,Entire home/apt,149,2,170,2024-12-06,1.55,2,365,8,
9307587,Lord Edward Room,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.2735,-66.05298,Private room,,1,365,2024-11-25,3.30,10,352,65,
9547629,"""Billabong"" ocean front cottage near St. Andrews",49442666,Chris,Charlotte,Saint Andrews,45.07422,-67.05402,Entire home/apt,,4,9,2023-09-08,0.13,1,0,0,
10282546,"Spectacular River View , Court St Grand Falls N B",51689853,Anne,Victoria,Grand Falls Town,47.04451,-67.74,Entire home/apt,232,1,154,2024-10-14,1.50,3,179,5,
10498154,Beautiful Parlee Beach Cottage,54121365,Lynsey,Westmorland,Shediac,46.2388,-64.51592,Entire home/apt,300,7,52,2023-08-20,0.50,1,243,0,
10549820,Gite - Le Ch'ti Gite Bathurst,3200436,Christophe,Gloucester,Beresford,47.76642,-65.7167,Entire home/apt,85,1,55,2020-01-19,0.54,1,0,0,
10607122,Sweet modern bachelor apartment,50511831,Historica,Saint John,City of Saint John,45.27233,-66.06134,Entire home/apt,,3,128,2024-08-26,1.20,12,1,2,
10607376,Great 2 bedroom Uptown Across from Queen Square,50511831,Historica,Saint John,City of Saint John,45.26913,-66.0563,Entire home/apt,,5,8,2023-08-14,0.10,12,0,0,
11079631,"Executive Suites, King Bed, Air Tub",6540753,Chipman Hill Suites,Saint John,City of Saint John,45.27383,-66.0627,Private room,,1,4,2024-03-29,0.04,8,0,1,
11080838,"Bachelor Suites, Queen Bed",6540753,Chipman Hill Suites,Saint John,City of Saint John,45.2753,-66.06427,Private room,,1,16,2022-09-18,0.16,8,0,0,
11165175,Grand Lake Private Beachfront,58075626,Corey,Queens,Waterborough,45.96839,-66.00087,Entire home/apt,,3,52,2022-09-19,0.50,1,0,0,
11209805,Lightkeeper's Cottage: Bay of Fundy,58382426,Kim,Saint John,Saint Martins,45.35862,-65.53395,Entire home/apt,195,2,216,2024-10-13,2.07,2,194,28,
11268769,Restored Victorian Suite,6540753,Chipman Hill Suites,Saint John,City of Saint John,45.27306,-66.06161,Private room,,1,28,2021-09-06,0.27,8,0,0,
11268777,Cozy 31ft camper on Atlantic Ocean,58779834,Fannie,Gloucester,Beresford,47.85366,-65.76235,Entire home/apt,,7,76,2019-09-20,0.83,2,0,0,
11631349,"Heated Pool, Gym,  A/C - weekly/monthly discounts",61587141,Ronald,Westmorland,Moncton,46.05896,-64.84512,Entire home/apt,133,2,13,2024-12-01,3.07,1,253,13,
11641558,Million Dollar View,61722341,Todd & Jessica,Charlotte,Saint David,45.22529,-67.17664,Entire home/apt,250,3,28,2024-08-25,0.36,1,214,7,
11690143,Fully renovated cottage 10 min from Shediac,62110021,Isabelle,Kent,Dundas,46.30629,-64.54053,Entire home/apt,225,3,55,2024-08-25,0.53,1,267,2,
11768875,Cottage Chic Annex - Private Downtown Waterfront,10898681,Janis,Charlotte,Saint Andrews,45.07393,-67.05364,Entire home/apt,,1,169,2024-10-24,2.08,2,321,16,
11789043,Beautiful Waterfront Rental,62784260,Danielle,Kent,Dundas,46.34855,-64.61234,Entire home/apt,250,3,57,2024-09-10,0.63,1,197,10,
11832145,Beachfront Cottage w Awesome Views!,63038241,Jacqueline,Westmorland,Botsford,46.15284,-63.84895,Entire home/apt,150,7,10,2023-09-04,0.10,1,365,0,
11887721,Bachelor on a Budget,6540753,Chipman Hill Suites,Saint John,City of Saint John,45.27868,-66.05853,Entire home/apt,,1,146,2022-08-27,1.40,8,0,0,
11910245,"A.N.D. Ecovillage, we are an off-grid homestead",63538612,Darius,Carleton,Brighton,46.41994,-67.35651,Private room,125,1,1,2021-09-04,0.02,2,363,0,
11928058,Lakeside Retreat 3bdr Private House,45404734,Catherine,Charlotte,Saint George,45.1853,-66.77806,Entire home/apt,475,1,78,2024-09-27,0.75,1,299,2,
12025926,The Coastal Suite,64352988,Wendy,Albert,Hopewell,45.84804,-64.57469,Entire home/apt,195,2,95,2024-10-21,1.04,2,129,11,
12040190,The Artisan Suite,64352988,Wendy,Albert,Hopewell,45.84878,-64.57551,Entire home/apt,,1,103,2024-10-29,0.98,2,0,12,
12053350,"Best view of the city, room with private bath.",2839314,Rodge,Westmorland,Moncton,46.0663,-64.71803,Private room,,2,28,2024-08-25,0.30,3,0,1,
12160032,Mechanic Lake Lodge 2,23319147,Robert,Kings,Cardwell,45.70459455140419,-65.20133341799925,Entire home/apt,213,3,1,2023-08-21,0.06,1,365,0,
12190930,St Ives Cottage on Grand Lake,65527327,Jim,Queens,Waterborough,45.91974,-65.98397,Entire home/apt,160,5,27,2024-09-01,0.29,1,118,5,
12331691,Country living near Fredericton:  Red-Robin Farm,66551328,Gerald,York,Bright,45.99505,-66.88166,Entire home/apt,,1,333,2024-10-23,3.26,1,21,62,
12402289,FarmLife Studio and B&B 2 rooms,67064470,Ruth,Albert,Hillsborough,45.87151,-64.66588,Private room,180,3,50,2024-08-08,0.48,4,244,3,
12469233,The Lavender Room at FarmLife Studio and B&B,67064470,Ruth,Albert,Hillsborough,45.8721,-64.66584,Private room,100,3,82,2024-09-10,0.80,4,244,6,
12470149,The Cardinal Room at FarmLife Studio and B&B,67064470,Ruth,Albert,Hillsborough,45.8723,-64.66481,Private room,120,3,39,2024-10-24,0.38,4,244,3,
12615150,Beautiful waterview cottage.,39864275,Jeffrey,Westmorland,Shediac,46.23716,-64.4868,Entire home/apt,300,3,20,2023-06-26,0.20,2,361,0,
12898321,Neon Dreams: Modern Comfort @Neonhideaway,44677735,Alex,Westmorland,Moncton,46.08558507405187,-64.73180099657891,Entire home/apt,,1,244,2024-11-28,5.97,2,0,5,
12982204,Beautifully Furnished Executive Main floor Apt,1373498,Usha,Saint John,City of Saint John,45.27785110473633,-66.05921173095703,Entire home/apt,103,2,43,2024-08-25,0.41,2,364,5,
12990088,Beachfront Country Cottage Getaway,71567637,Stephen,Westmorland,Botsford,46.17867,-64.02031,Entire home/apt,289,4,63,2024-08-10,0.60,3,204,4,
13219995,Cedar Paradise on Lotus Pond,74160026,Selim,Westmorland,Shediac,46.221279,-64.360252,Entire home/apt,399,3,50,2024-09-02,0.48,1,157,3,
13329586,Le Bolonswick,27044403,Jean Antoine,Gloucester,Shippagan,47.88529,-64.61959,Entire home/apt,80,7,40,2019-08-18,0.39,1,179,0,
13656456,Serenity by the sea Cottage - Beach Access,3756641,Krista & Jordy,Charlotte,Saint Andrews,45.13204,-67.05074,Entire home/apt,335,2,96,2023-08-26,0.93,1,227,0,
13666678,East Apartment,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27353,-66.05309,Private room,,1,35,2022-09-15,0.34,10,0,0,
13693886,Cozy appartement near the sea,73365610,Michel,Gloucester,Caraquet,47.77341,-64.98342,Entire home/apt,110,1,154,2024-09-01,1.50,2,285,4,
13742628,The Potter's Loft,54793370,Tim,Albert,Harvey,45.6913,-64.71032,Entire home/apt,,2,74,2024-09-30,0.72,1,0,8,
13748115,"Séjourner au bord de la mer, en Acadie",80523518,Famille,Gloucester,Caraquet,47.77169,-65.0294,Private room,149,1,14,2022-07-30,0.15,8,180,0,
13768663,Octopus's Garden in the Baie,11667115,Candace,Northumberland,Hardwicke,47.05702,-65.13002,Entire home/apt,250,2,9,2023-08-21,0.22,1,145,0,
13854534,Cozy cabin with waterfalls,81836385,Laurel,Charlotte,Saint Croix,45.22881,-67.1366,Entire home/apt,150,2,135,2024-10-06,1.31,1,208,16,
13909460,Harbour View Cottage,52510687,Lynn,Queens,Canning,45.9142,-66.10075,Entire home/apt,211,2,330,2024-11-19,3.64,2,132,42,
14089457,Camping at Brigadoon Fiber Farm Alpacas,69957467,Rachel,Sunbury,Blissville,45.57991,-66.54734,Entire home/apt,45,1,57,2024-09-10,0.56,2,180,3,
14215464,Peaceful Log Home on the Miramichi River,86330446,Paul,Northumberland,Nelson,46.83255,-65.77597,Entire home/apt,307,3,15,2023-08-17,0.15,1,358,0,
14219838,Calm by the seaside,78811308,Ginette,Westmorland,Shediac,46.22142,-64.37917,Entire home/apt,,7,15,2021-10-02,0.15,1,0,0,
14327395,"Beautiful OCEANFRONT BEACH Cottage - NB, Canada",87675663,Krista,Westmorland,Botsford,46.05338,-64.02238,Entire home/apt,285,7,22,2024-09-29,0.34,1,365,3,
14339974,Studio Touristique Haché (appartement privé),87812966,Marie Ghislaine,Gloucester,Paquetville,47.62782,-65.28653,Entire home/apt,89,1,286,2024-11-16,2.80,2,365,24,
14355441,little bit of peace on your trip,42777544,Luis,York,Fredericton,45.93854526460359,-66.70562155544758,Entire home/apt,113,2,2,2023-04-18,0.09,1,365,0,
14367492,Maple leaf private room,50804209,Juliet,Saint John,City of Saint John,45.24814,-66.10958,Private room,,1,11,2022-01-20,0.15,3,0,0,
14371566,"Quaint family home on Deer Island, N.B.",70674224,Joanne,Charlotte,West Isles,44.97532,-66.95422,Entire home/apt,,3,4,2019-08-19,0.05,1,0,0,
14375390,A little piece of heaven with step in water access,88227448,Rob,York,Manners Sutton,45.72955,-67.02407,Entire home/apt,168,2,73,2023-10-01,0.72,1,179,0,
14450871,Cute cottage in Cap Bimet,15754904,Tina,Westmorland,Shediac,46.23577,-64.45939,Entire home/apt,190,7,17,2024-08-02,0.17,1,364,2,
14523462,Norwood on the Washademoak Bed & Breakfast,49423729,Ines,Queens,Cambridge,45.742828369140625,-66.02590942382812,Private room,123,1,53,2024-08-02,0.53,2,142,3,
14527674,Travel-Wise. Private walk-in suite first Floor.,85327049,Harry,Westmorland,Shediac,46.213619232177734,-64.5505599975586,Entire home/apt,145,2,130,2024-09-08,1.41,1,346,17,
14533154,Water view retreat W/ hot in Downtown Shediac,89874444,Leonard,Westmorland,Shediac,46.22235,-64.54477,Entire home/apt,239,2,33,2023-08-26,0.33,2,163,0,
14544989,Beach front rustic cottage with incredible views!,115841446,Marc,Westmorland,Shediac,46.23732,-64.42489,Entire home/apt,195,3,39,2024-08-06,0.43,1,175,3,
14715510,Home Sweet Cottage - Néguac,80574800,Natalie,Northumberland,Alnwick,47.26589,-65.04449,Entire home/apt,,1,175,2023-10-22,2.64,1,0,0,
14746443,Beautiful 4 season cottage,79493761,Dominique,Westmorland,Shediac,46.23737,-64.50375,Entire home/apt,261,3,20,2022-08-28,0.20,1,314,0,
14908225,Charming room in cozy bungalow,92866903,Phil & Linda,Kings,Rothesay,45.44892,-65.98115,Private room,79,1,162,2024-12-26,1.61,1,364,20,
15026178,L'Escale / Stop N' Rest (N.-B.),63213456,Sylvie Et Gordon,Restigouche,Colborne,47.96196,-66.16601,Entire home/apt,75,2,129,2024-10-05,1.29,1,66,8,
15178554,Duneside Beach House,12190011,Michael,Gloucester,Bathurst,47.66961,-65.64271,Entire home/apt,450,7,3,2018-09-09,0.03,1,239,0,
15357996,Fully furnished 2 bedrm suite - Downtown Moncton,93644538,Lorraine,Westmorland,Moncton,46.09287,-64.79133,Entire home/apt,135,4,22,2019-08-19,0.23,7,90,0,
15418104,Shediac water front weekly rental,79006286,Maher,Westmorland,Shediac,46.22784,-64.52308,Entire home/apt,290,10,8,2022-08-06,0.09,2,364,0,
15670954,The LOFT,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27353,-66.05309,Private room,,1,82,2020-03-20,0.83,10,0,0,
15695235,Beautiful Island Cottage with Ocean View,101323669,Carly,Charlotte,Grand Manan,44.72263,-66.75764,Entire home/apt,179,3,10,2023-07-08,0.26,2,272,0,
15764884,Old Sackville,101934533,Jacques,Westmorland,Sackville,45.89669,-64.37568,Private room,70,2,38,2024-11-26,0.39,1,359,6,
15779334,"Fully stocked cottage, kayaks for 8, sleeps 10+",58443601,Angela,Kent,Carleton,46.7908,-65.04343,Entire home/apt,275,2,178,2024-09-30,1.93,1,356,26,
15881825,"Private room in quiet neighborhood, near downtown",102984917,Beth,York,Fredericton,45.95768,-66.65312,Private room,65,4,111,2024-12-01,1.13,1,304,17,
16189805,"Cozy, Clean & Quiet Space",105720558,Haruka,York,Fredericton,45.92142,-66.59981,Private room,70,1,120,2024-10-05,1.32,1,365,7,
16227524,Lake House,97761588,Deborah Joy,York,Canterbury,45.90985,-67.37444,Entire home/apt,295,6,17,2021-07-31,0.18,1,362,0,
16300953,"2BR House, 4 min walk to Parlee",74209561,Ross,Westmorland,Shediac,46.2383,-64.51567,Entire home/apt,179,7,37,2024-09-08,0.41,1,98,6,
16315002,Home away from Home,106555958,Simran,Westmorland,Moncton,46.12244,-64.84427,Private room,100,1,2,2023-08-27,0.12,1,89,0,
16318513,"Best view of the city, large room with queen bed.",2839314,Rodge,Westmorland,Moncton,46.06605,-64.71879,Private room,,1,4,2018-08-06,0.05,3,0,0,
16527421,(80-3) fully furnished 4 bedrm suite with 2 bathrm,93644538,Lorraine,Westmorland,Moncton,46.11513,-64.77573,Entire home/apt,169,4,37,2024-07-19,0.40,7,90,1,
16533747,Entire basement with Queen-sized Bedroom,24931513,Mua,Westmorland,Moncton,46.11922,-64.85749,Entire home/apt,83,1,71,2024-10-26,0.74,4,89,3,
16566239,Victorian Charming Home,2994839,Alma,Saint John,City of Saint John,45.25218,-66.10449,Entire home/apt,125,1,459,2024-12-19,4.77,2,356,61,
16646169,Beautiful open loft-7 minute walk to the beach! 🏖,110012006,Ray And Candice,Westmorland,Shediac,46.2224,-64.33809,Entire home/apt,135,2,73,2024-09-01,0.81,1,181,11,
16660845,Bachelor Suite beside hospital,110166848,Jeanette,Westmorland,Moncton,46.10688,-64.80886,Entire home/apt,98,4,176,2024-11-16,1.83,1,226,6,
16717503,Storyteller's Inn,110792782,Shawne,Saint John,Saint Martins,45.34311,-65.55703,Entire home/apt,146,3,21,2019-09-01,0.24,1,331,0,
16857715,The Church House - a unique cottage experience,6160610,Gunther,Westmorland,Botsford,46.13013,-63.82404,Entire home/apt,367,2,53,2024-11-10,0.58,2,168,12,
16911794,Robertville Lodge located on the Millstream River,112596413,Livain,Gloucester,Beresford,47.70944,-65.78025,Entire home/apt,694,2,10,2024-08-16,0.10,2,271,1,
16963125,"Warm, Inviting Room with Beautiful View",65411399,Diane,York,Douglas,45.993765882651495,-66.78457848169063,Private room,85,1,278,2024-09-15,2.92,2,362,28,
17040434,Heart of Sackville Apartment - Staghorn Suite,470403,Maggie,Westmorland,Sackville,45.89996,-64.3649,Entire home/apt,89,1,365,2024-12-01,3.84,1,258,48,
17052112,Cozy Cottage,113850255,Roberta,Albert,Alma,45.60119,-64.94566,Entire home/apt,127,2,383,2024-11-10,4.11,1,204,48,
17062005,Downtown Loft next to Queen Square Park & Market,102506185,Curt,York,Fredericton,45.95587,-66.64063,Entire home/apt,125,14,31,2022-11-05,0.34,6,90,0,
17096012,The Gillmor's Coach House,105065788,Sara,Charlotte,Saint George,45.1282,-66.82249,Entire home/apt,70,2,42,2024-12-26,2.50,1,154,30,
17101979,Green tinyhouse animaux accepter surplus demander,114627456,Eric,Madawaska,Saint-Jacques,47.43911,-68.46062,Entire home/apt,135,1,164,2024-08-25,2.09,2,26,16,
17173957,Petite Suite in the Heart of Uptown Saint John!,6540753,Chipman Hill Suites,Saint John,City of Saint John,45.27342,-66.06182,Private room,,1,11,2021-09-20,0.12,8,0,0,
17183877,Artist's Room at FarmLife Studio and B&B,67064470,Ruth,Albert,Hillsborough,45.8728,-64.66537,Private room,95,2,38,2024-08-26,0.41,4,244,3,
17236065,SUSSEX CHALET - POLEY MOUNTAIN,114532687,Unilau,Kings,Waterford,45.68027,-65.38333,Entire home/apt,,3,17,2021-03-21,0.18,2,0,0,
17419257,Fitzgerald,6772314,Dwight & Cheryl,Saint John,City of Saint John,45.27355,-66.05302,Private room,120,1,293,2024-11-24,3.11,10,364,53,
17507025,Your Home Away From Home,36211549,Tim & Catherine,Kings,Rothesay,45.40082,-65.88253,Private room,120,1,43,2021-10-02,0.47,1,177,0,
17566411,Charming Apartment by the Sea,31305004,Diane,Charlotte,Saint Andrews,45.07009,-67.04597,Entire home/apt,119,7,12,2023-08-27,0.15,1,362,0,
17569480,"Windsbreath Celebrations & Retreats BB, B",89127786,Marilyn,Westmorland,Sackville,45.89353,-64.39685,Private room,145,1,27,2019-09-28,0.30,1,180,0,
17742632,Cricket Hollow,117165636,Cindy,York,Kingsclear,45.87015,-66.88079,Entire home/apt,180,1,9,2024-11-11,0.10,1,335,2,
17790761,"Seaside Cottage, sleeps 8, pool, AC",9942327,Brian,Kent,Dundas,46.28208,-64.57075,Entire home/apt,700,14,1,2017-08-05,0.01,1,365,0,
17846732,Cottage Chic Loft- Downtown 2 Bedroom - Water View,10898681,Janis,Charlotte,Saint Andrews,45.07393,-67.05364,Entire home/apt,188,2,156,2024-11-08,1.71,2,360,18,
18031565,Home Away from Home in beautiful beach community,64882764,Jenny,Westmorland,Shediac,46.22491,-64.53245,Entire home/apt,,2,45,2024-08-10,0.49,1,0,1,
18053551,Beautiful Riverfront Home Utopia,101663829,Melissa,Charlotte,Saint George,45.14342,-66.83365,Entire home/apt,510,3,24,2024-08-05,0.30,1,363,1,
18174539,Cute One Bedroom Cottage with Ocean View,120135986,Patrick,Albert,Alma,45.60409,-64.94878,Entire home/apt,150,2,240,2024-11-11,2.61,3,289,32,
18226260,Chambre en famille acadienne #1,84571371,Christian Et Mylene,Gloucester,Saumarez,47.50163,-64.93829,Private room,55,2,13,2024-11-01,0.14,2,89,3,
18274065,Windswept Farms 1 The Farmhouse Room,126340537,Lorelei,Carleton,Wicklow,46.4463,-67.69026,Private room,110,1,120,2024-08-31,1.28,2,178,9,
18313116,Waterfront property with your own space &  privacy,126677156,Nancy,York,Manners Sutton,45.72439,-67.02892,Entire home/apt,150,2,158,2024-09-14,1.69,1,239,6,
18408362,Tabusintac Chalets,127544088,Carrie,Northumberland,Alnwick,47.35021,-65.01834,Entire home/apt,157,2,96,2024-09-12,1.05,4,89,8,
18413818,Down the Road Guesthouse,28546218,Devin,Albert,Hopewell,45.81148,-64.60289,Entire home/apt,345,2,149,2024-10-02,1.87,1,258,24,
18427092,Large Suite apartment,127701774,Joelle,Carleton,Wakefield,46.27963,-67.65096,Entire home/apt,89,1,189,2024-11-09,2.05,4,305,23,
18443668,Victorian Rose Cottage,127851993,John Jay,Albert,Hopewell,45.7539,-64.7255,Entire home/apt,150,1,233,2024-09-20,2.58,1,89,22,
18488296,River Beachfront Cottage,128275063,Nancy,Kent,Richibucto,46.67213,-64.84602,Entire home/apt,280,7,30,2024-07-27,0.34,2,362,2,
18548957,Windswept Farms 2 Lady Jane Grey Room,126340537,Lorelei,Carleton,Wicklow,46.44771,-67.68958,Private room,110,1,66,2024-09-09,0.71,2,179,3,
18610275,Winchester,25549468,Claudia,Westmorland,Moncton,46.1081,-64.7603,Entire home/apt,,1,42,2024-11-20,0.46,1,0,9,
18627546,Clark Getaway,129409513,Sarah,York,Kingsclear,45.89384,-66.89938,Entire home/apt,238,2,158,2024-10-27,1.74,2,357,15,
