id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1195768530728092808,Elegant 2 bedroom in The Glebe,85297148,Genevieve,,Capital,45.40275,-75.68597,Private room,125,30,0,,,36,284,0,
1195873929391233298,Walk to Parliament OU & Studio,147909409,Wei,,Rideau-Vanier,45.43191,-75.68515,Entire home/apt,44,30,2,2024-12-21,0.31,2,79,2,
1196263609603534995,3 Bdrm Cozy & Clean Basement Apartment,126265213,Narek,,Knoxdale-Merivale,45.33136581544212,-75.75552747532197,Entire home/apt,121,1,11,2025-03-09,4.18,1,286,11,STR-845-326
1196277251738241606,Entire rental unit in Ottawa,423768453,Seynabou,,Beacon Hill-Cyrville,45.45161,-75.59725,Entire home/apt,145,30,0,,,26,0,0,STR-834-549
1196300843735259429,Zen suite w/ Private Queen bed near airport,25281177,Parvattee,,Gloucester-South Nepean,45.32472,-75.60437,Private room,69,1,5,2024-09-27,0.62,3,180,5,STR-842-423
1196352029213259550,Aura suite w/ Private Queen bed near airport,25281177,Parvattee,,Gloucester-South Nepean,45.32525,-75.60387,Private room,,2,9,2024-12-09,1.20,3,0,9,STR-842-423
1196369132355119337,Full basement suite w/ 2 Queen beds near airport,25281177,Parvattee,,Gloucester-South Nepean,45.32531,-75.60563,Entire home/apt,158,2,7,2025-01-01,0.95,3,269,7,STR-842-423
1196461334521531982,Clean Home in Prime Ottawa Location,196421474,Ricardo Augusto,,Kanata South,45.30135,-75.88306,Private room,45,30,0,,,1,362,0,
1196497388943617377,Cute & Comfy 1-Bedroom,266141523,Moe,,Kitchissippi,45.40141608550464,-75.72281799165319,Entire home/apt,128,1,17,2025-03-08,3.21,2,0,17,STR-827-096
1197336086489560212,Cozy place,588697466,Annielyn Rose,,Rideau-Goulbourn,45.236570211868056,-75.7441439477926,Private room,31,1,0,,,1,1,0,STR-844-790
1197375582254419089,Ottawa Comfortable Queen+Twin beds room,512479686,Wei,,Barrhaven,45.25355,-75.73417,Private room,67,1,59,2025-03-09,8.81,2,152,59,STR-845-130
1197675337671808314,Comfortable Visitor Room,423768453,Seynabou,,Beacon Hill-Cyrville,45.45037,-75.59922,Private room,92,5,2,2024-10-06,0.31,26,365,2,STR-834-549
1197681695578815632,Entire comfortable condo,423768453,Seynabou,,Beacon Hill-Cyrville,45.45162,-75.59908,Entire home/apt,200,30,0,,,26,364,0,STR-834-549
1197958981957086284,Room In Orléans,400584769,Shane,,Orleans,45.4658647,-75.4971252,Private room,23,30,4,2024-10-10,0.65,6,69,4,Exempt
1198017378242519772,"3 bedrooms, 2.5 bathrooms, clean 2 story home",370888582,Deborah,,Innes,45.47218175541667,-75.514932051301,Entire home/apt,280,1,7,2025-03-09,1.22,2,163,7,STR-836-305
1198487672658249905,Charming Retreat - Cozy Stay,9213978,Bianca,,Rideau-Rockcliffe,45.44057,-75.68029,Entire home/apt,77,31,0,,,1,73,0,
