id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
138381,Bed & Breakfast La California kudu,675584,Mary,,Sillery,46.7685,-71.26831,Private room,185,31,175,2023-08-21,1.05,3,292,0,"181101, expires: 2025-11-30"
198548,Fabulous view - Central - Ideal work from home,960772,Marianne,,Saint-Jean-Baptiste,46.80997,-71.22545,Entire home/apt,127,31,63,2025-01-05,0.39,1,48,4,
348647,La Maison Lafleur Old -Quebec bnb#4,1764323,Gilles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81504,-71.20562,Private room,180,1,227,2025-02-18,1.43,3,180,30,"125930, expires: 2025-11-30"
361572,La Maison Lafleur Old -Quebec bnb#2,1764323,Gilles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8157,-71.20504,Private room,180,1,209,2025-02-16,1.36,3,180,15,"125930, expires: 2025-11-30"
361573,la maison lafleur  bnb # 3,1764323,Gilles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8157,-71.20504,Private room,180,1,99,2025-02-22,0.64,3,180,9,"125930, expires: 2025-11-30"
517628,Entire Townhouse on Historic rue Champlain,2216595,Jennifer,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80432,-71.20559,Entire home/apt,,3,43,2024-12-30,0.63,1,0,8,"312758, expires: 2025-04-14T00:00:00Z"
661569,B&B La California la femme au chapeau,675584,Mary,,Sillery,46.76839,-71.26693,Hotel room,185,31,96,2024-08-05,0.68,3,292,3,"181101, expires: 2025-11-30"
878309,Large and sunny apartment,4598359,Agnes,,Sillery,46.78416442871094,-71.25181579589844,Entire home/apt,70,32,33,2024-07-28,0.23,2,279,2,
878904,Charmant studio,4598359,Agnes,,Sillery,46.78232955932617,-71.24954223632812,Entire home/apt,45,32,21,2024-05-03,0.15,2,212,1,
997400,Lovely and comfy flat - Two-Bedroom & Free parking,5480680,Cecilia,,Chutes-Montmorency,46.88443,-71.17122,Entire home/apt,69,1,653,2025-02-16,4.53,1,120,38,"360108, expires: 2025-12-31"
1001559,Modern Montcalm condo (private parking),5508181,Simon,,Montcalm,46.8045,-71.22713,Entire home/apt,,31,40,2024-08-07,0.50,1,0,3,"302754, expires: 2024-10-31T23:00:00Z"
1240632,B- Sunny and quietRoom to rent monthly,6212858,Katia,,Duberger-Les Saules,46.80681,-71.33501,Private room,18,31,13,2025-02-01,0.11,9,126,2,
1406193,Québec city centre 2 ch  tv wifi 31 jours mini,7586751,Mylène,,Saint-Sauveur,46.81494,-71.237,Entire home/apt,66,31,75,2025-02-11,0.53,1,262,2,
1502540,C- Big room first floor quiet clean,6212858,Katia,,Duberger-Les Saules,46.80725,-71.3353,Private room,18,31,4,2024-10-03,0.04,9,145,1,
1516068,Chambre #2 dans maison privée,6137330,André,,Sillery,46.7835,-71.25891,Private room,24,32,26,2024-05-26,0.20,4,246,1,
1577452,pausa Chambre II. UL <-10min ->Vieux Québec,8384168,Irina,,Sillery,46.78385692043639,-71.24780408465574,Private room,47,31,34,2024-08-12,1.10,3,180,1,
1645445,AMAZING 2STORIES CONDO IN OLDQUEBEC,8732163,Joe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81373,-71.20601,Entire home/apt,198,32,116,2024-06-11,0.92,2,365,1,
1851589,no 4,8687028,Auberge,,Maizerets,46.83839,-71.22235,Private room,70,1,235,2025-03-01,1.78,4,180,79,"130174, expires: 2025-05-02"
1979239,Zen Room downtown Qc City,10214782,Véronika,,Saint-Sauveur,46.81256,-71.23387,Private room,71,1,472,2025-03-02,3.47,2,86,40,"314655, expires: 2025-07-30"
2027990,"spacious, renovated room downtown 2",3927227,Paul,,Sillery,46.79193,-71.24778,Private room,23,31,35,2023-10-02,0.26,2,105,0,
2076200,Modern with cachet-Condo Old Quebec,8732163,Joe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81442,-71.20598,Entire home/apt,220,32,83,2023-12-22,0.62,2,365,0,
2203513,Cozy Studio in Central Quebec | Fully renovated!,2874168,Brigitte / Ghislain,,Saint-Sacrement,46.79554,-71.24726,Entire home/apt,130,31,39,2024-11-25,0.33,1,264,3,
2578139,Large private room,6825502,André,,Sillery,46.78285,-71.25946,Private room,24,32,29,2023-09-04,0.22,2,246,0,
2691114,Jumelé à louer - Ville de Québec,13773452,Julie,,Neufchâtel-Est/Lebourgneuf,46.847672,-71.331841,Entire home/apt,,3,52,2024-12-28,0.41,1,0,6,"310278, expires: 2025-05-31"
2803587,Quebec city Loft /appartement,14339917,Tony,,Saint-Roch,46.813812,-71.225235,Entire home/apt,78,1,621,2025-02-23,4.75,1,77,59,"282111, expires: 2025-04-01T00:00:00Z"
2815533,Heart of Old Quebec,14402481,Jacques,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81158,-71.21166,Entire home/apt,55,32,16,2025-02-03,0.26,1,147,4,
2854775,Littoral's Condo | Old Quebec and River view,14594594,Nancy,,Quartier 5-4,46.85398,-71.18718,Hotel room,,31,12,2023-08-05,0.10,5,0,0,
2930811,The most chosen Airbnb room in Quebec city,14966026,Maxim,,Saint-Sauveur,46.80956,-71.2417,Private room,74,1,1280,2025-02-28,9.88,3,148,109,"287066, expires: 2025-03-31"
2958332,Grande chambre ds appart au centre-ville avec cour,14855211,Maite,,Saint-Sauveur,46.81194,-71.23544,Private room,96,31,69,2024-11-12,0.58,1,115,1,
3028706,Old-Port of Quebec city,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.816685,-71.209061,Entire home/apt,78,31,14,2025-02-28,0.19,3,184,4,
3101045,1 bedroom apartment near Old Quebec,1646154,Dimitri,,Saint-Sauveur,46.81492,-71.23955,Entire home/apt,60,60,34,2024-12-31,0.26,8,216,2,
3110790,"room 3, with 2 double beds",8687028,Auberge,,Maizerets,46.83789,-71.22175,Private room,68,31,331,2024-12-31,2.57,4,359,31,"130174, expires: 2025-05-02"
3111369,Room no 7 with access to the terrace,8687028,Auberge,,Maizerets,46.83739,-71.22302,Private room,79,1,233,2025-03-02,1.82,4,186,81,"130174, expires: 2025-05-02"
3429927,Room and breakfast Quebec,17286960,Caroline,,Saint-Jean-Baptiste,46.81185,-71.21827,Private room,129,31,35,2023-08-12,0.27,2,365,0,"113960, expires: 2024-11-30"
3499399,CONDO PLEIN CENTRE-VILLE,12810887,Rémy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81237,-71.21426,Entire home/apt,112,31,66,2024-11-21,0.51,1,252,6,
3731999,"Cosy apt Quebec downtown, sleeps 4",1646154,Dimitri,,Saint-Sauveur,46.81479,-71.24005,Entire home/apt,68,31,35,2024-12-01,0.27,8,276,2,
3827476,Maison située dans le Vieux-Québec-175490,19694974,Jean-Patrick,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80343,-71.20912,Entire home/apt,644,4,54,2025-02-23,0.44,2,107,24,"175490, expires: 2025-05-31"
3840299,"Central, Authentique et Unique",16308082,Jean-Francois,,Saint-Jean-Baptiste,46.81091,-71.22243,Entire home/apt,100,31,551,2025-02-17,4.29,2,163,2,
4276973,Forest Loft in Downtown Quebec City,19909639,Louis,,Saint-Roch,46.81413650512695,-71.22560119628906,Entire home/apt,69,1,635,2025-02-16,5.02,49,287,7,"295295, expires: 2025-10-10"
4563559,Chambre à louer (31 jours et plus),6212858,Katia,,Duberger-Les Saules,46.80757,-71.33553,Private room,20,31,16,2024-04-01,0.14,9,222,1,
4571956,Cozy Downtown Rooftop Apt with Private Parking,3813034,Rachel,,Saint-Sauveur,46.80902,-71.23122,Entire home/apt,195,31,95,2024-03-03,1.02,2,80,0,
4585669,Littoral - Signature | 2 Queens,14594594,Nancy,,Quartier 5-4,46.85574,-71.18663,Hotel room,,31,112,2023-08-07,0.93,5,0,0,
4718514,Charming apt inside the walled city,210790740,Pamela,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8159,-71.20911,Entire home/apt,122,2,437,2025-02-22,3.52,1,180,54,"318081, expires: 2025-04-03"
4962994,Le logis de Charlotte,25584124,Farrah,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80956,-71.2063,Entire home/apt,290,2,82,2024-10-20,1.87,1,100,19,"303132, expires: 2025-09-30"
5051170,2 bedroom in Quebec downtown,1646154,Dimitri,,Saint-Sauveur,46.81328,-71.23797,Entire home/apt,42,40,32,2024-01-01,0.26,8,247,0,
5083879,Lumineux logement à 3 pas du centre,14686728,Laurence,,Saint-Sauveur,46.80904,-71.23797,Entire home/apt,91,3,9,2024-11-05,0.10,1,82,6,"318256, expires: 2025-04-23"
5442064,Hot Tub & Free Fondue (3+ Nights)  9 km Old Quebec,28224563,Martine,,Pointe-de-Sainte-Foy,46.76435,-71.32557,Entire home/apt,411,1,99,2025-02-23,0.84,1,335,21,"287206, expires: 2026-01-11"
5487325,Chambre privée dans une maison 31 jours et +,6825502,André,,Sillery,46.7837,-71.25888,Private room,24,32,9,2022-11-25,0.09,2,215,0,
5517202,Au coeur du Quartier des Arts!,5758591,Marie-Helene,,Montcalm,46.7939,-71.23091,Entire home/apt,480,31,39,2022-09-01,0.42,3,364,0,
5604407,Chambre tranquille,6212858,Katia,,Duberger-Les Saules,46.80757,-71.33553,Private room,22,31,10,2023-12-31,0.11,9,307,0,
6055191,Superbe loft à Québec,5099838,Maria,,Saint-Roch,46.81169,-71.22373,Entire home/apt,80,31,33,2024-11-27,0.28,1,273,4,
6100766,Old- port Loft design,15427139,Lyse,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81744,-71.20853,Entire home/apt,58,31,20,2024-10-26,0.19,3,277,2,
6167471,CHARMANT loft dans le Vieux-Port de Québec,132763843,Emilie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81671,-71.20546,Entire home/apt,98,2,438,2025-02-12,3.66,1,44,91,"304233, expires: 2025-04-30"
6232233,1 room downtown apartment,1646154,Dimitri,,Saint-Sauveur,46.81323,-71.23874,Entire home/apt,,31,24,2024-06-01,0.21,8,304,1,
6459264,Logement de luxe avec vue incroyable,15649086,Odette,,Saint-Jean-Baptiste,46.81232,-71.216,Entire home/apt,115,31,14,2025-01-18,0.32,1,248,4,
6889708,"440#1 Logement rénové , très bien situé",36023622,André,,Saint-Jean-Baptiste,46.80765,-71.22268,Entire home/apt,45,32,39,2025-02-16,0.50,6,143,3,
6897654,"Near Old City, 2 rooms, free parkingt, Wifi",36143188,Monique,,Vieux-Limoilou,46.82723,-71.22868,Entire home/apt,70,31,6,2023-04-25,0.06,1,362,0,
6970133,Littoral - Signature Plus | 1 Queen,14594594,Nancy,,Quartier 5-4,46.8553,-71.18531,Hotel room,,31,39,2023-08-23,0.33,5,0,0,
7003853,"Chambre colocation, Centre ville",17286960,Caroline,,Saint-Jean-Baptiste,46.81067662121362,-71.21771369227868,Private room,25,31,0,,,2,87,0,
7006697,loft cozy,36730732,Lyne,,Quartier 4-5,46.85233,-71.26511,Private room,55,15,248,2024-12-31,2.11,1,31,16,"313045, expires: 2025-04-25T00:00:00Z"
7113966,Perfect space in heart of Quebec,18452968,Charlotte,,Saint-Jean-Baptiste,46.80923,-71.2224,Entire home/apt,116,1,379,2025-02-23,3.23,1,171,56,"317795, expires: 2025-03-05"
7114524,Studio in Downtown Quebec City,14846888,Jaime And Napoleon,,Saint-Roch,46.81621,-71.2203,Entire home/apt,100,32,146,2023-05-11,1.24,2,365,0,
7140600,Close to Laval University!!!!,7006458,Odile,,Cité Universitaire,46.78646,-71.26401,Entire home/apt,33,31,65,2024-12-22,0.55,2,85,3,
7219875,"Québec, Près de tout, Superbe et Tranquille!",17893514,Lauraine,,Cité Universitaire,46.77636,-71.30128,Private room,36,32,61,2024-01-13,0.52,6,307,0,
7297667,Montly rental - Charming apart in the Old Quebec,20752850,Louise,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81443,-71.20789,Entire home/apt,,31,52,2024-12-24,0.44,1,6,4,
7401321,In the heart of Quebec City,14846888,Jaime And Napoleon,,Saint-Roch,46.81556,-71.21993,Entire home/apt,125,31,173,2023-07-01,1.48,2,365,0,
7430769,Quebec City Condo in the Vieux-Port,7096839,Frances,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81437,-71.2029,Entire home/apt,159,31,57,2024-11-15,0.54,1,185,4,
7479188,Private Parking & Rooftop - Modern 2 BDR,3813034,Rachel,,Saint-Sauveur,46.81085,-71.23068,Entire home/apt,261,4,168,2024-12-31,1.44,2,136,18,"303128, expires: 2025-09-30"
7513008,Large Quiet Room in Sainte-Foy,10023073,Kevin,,Cité Universitaire,46.77657,-71.28903,Private room,30,31,10,2024-08-24,0.10,6,304,3,
7633284,Littoral's Suite | Old Quebec and River view,14594594,Nancy,,Quartier 5-4,46.85691,-71.18506,Hotel room,,31,3,2023-07-09,0.04,5,0,0,
7677054,"Ste-Foy Qc, Près de tout! Grande chambre, lavabo",17893514,Lauraine,,Cité Universitaire,46.77689,-71.301758,Private room,35,32,87,2024-07-14,0.75,6,365,1,
7763317,Qc Ste-Foy!  Chambre bien éclairée avec lavabo!,17893514,Lauraine,,Cité Universitaire,46.77579,-71.30242,Private room,32,32,45,2023-06-30,0.39,6,365,0,
7763332,Splendid loft in Old Quebec,17266932,Chantale Et Robert,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8163,-71.21143,Entire home/apt,146,1,664,2025-02-24,5.70,2,249,72,"301559, expires: 2025-06-30"
7899556,House in the heart of Quebec City,41651776,Mohamed,,Cité Universitaire,46.77482,-71.28412,Entire home/apt,,60,13,2019-02-23,0.11,1,0,0,
7951258,Spacieux appartement en basse-ville,6185366,Adeline,,Saint-Roch,46.81363,-71.23159,Entire home/apt,,2,39,2025-01-03,0.34,1,0,4,"309759, expires: 2025-05-31"
7966751,Condo Vieux-Québec 2 chambres/mois,28326938,François,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81381,-71.20326,Entire home/apt,65,32,10,2025-01-31,0.29,1,181,4,
7968592,Littoral - Signature Plus | 2 Queens,14594594,Nancy,,Quartier 5-4,46.85511,-71.18496,Hotel room,,31,48,2023-08-12,0.48,5,0,0,
8091380,Logement tranquille à 15 minutes du centre-ville,18491129,Genevieve,,Plateau,46.77636,-71.3098,Entire home/apt,97,2,88,2025-02-23,2.32,1,7,49,"313322, expires: 2025-05-03"
8114491,Charmant studio au coeur de Québec,9846608,Yves,,Saint-Jean-Baptiste,46.81007,-71.22415,Entire home/apt,63,31,197,2024-12-18,1.70,1,304,2,
8173540,"Cozy n Unique, DOWNTOWN OLD QUEBEC",22697179,Vincent,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80532,-71.21647,Entire home/apt,129,2,477,2025-02-14,4.14,1,224,52,"302870, expires: 2025-09-30"
8191217,Apt Centre Ville 1 chambre et 1 bureau wifi 31 j,6223073,Ludovic,,Saint-Sauveur,46.81519,-71.23701,Entire home/apt,45,31,102,2020-02-07,0.89,2,250,0,
8570231,Apartment overlooking the river in Quebec city,12208568,Jean-Michel,,Sillery,46.77464,-71.24601,Entire home/apt,212,1,81,2025-01-01,0.76,2,261,24,"310525, expires: 2025-06-30"
8575961,Great apartment Downtown Quebec,28772277,Julie,,Saint-Sauveur,46.81129,-71.2327,Entire home/apt,110,31,36,2021-11-30,0.37,1,150,0,
8610176,Chambre douillette ambiance chalet,44498473,Flavie,,Saint-Sauveur,46.80814,-71.24205,Private room,,3,77,2024-05-31,0.67,1,0,2,"310581, expires: 2025-08-06"
8626868,Chambre ancestrale avec murs de pierre au sous-sol,8687028,Auberge,,Maizerets,46.83661,-71.22083,Private room,64,1,149,2025-02-16,3.02,4,210,52,"130174, expires: 2025-05-02"
9522015,Le Zen,5166752,Alex,,Saint-Sauveur,46.80601,-71.237,Entire home/apt,,4,52,2025-01-03,0.46,2,0,2,"311437, expires: 2025-12-06"
9693817,La Classique,50063718,Claire,,Notre-Dame-des-Laurentides,46.91076,-71.33845,Private room,51,1,254,2024-12-07,2.41,2,325,58,"222164, expires: 2025-04-01T00:00:00Z"
9863685,La Romantique,50063718,Claire,,Notre-Dame-des-Laurentides,46.91174,-71.33848,Private room,51,31,249,2024-12-08,2.37,2,334,53,"222164, expires: 2025-04-01T00:00:00Z"
9879442,Idéale pour une famille ou un groupe d'amis.,50831481,Ibrahim Alhouss,,Saint-Sacrement,46.79869,-71.24431,Entire home/apt,81,31,0,,,1,294,0,
9888402,Quiet Bedroom near Laval's University,10214782,Véronika,,Sillery,46.78157,-71.25947,Private room,72,3,114,2025-02-17,1.03,2,80,7,"314324, expires: 2025-11-26T00:00:00Z"
10154710,"entire clean, quiet and cozy house in Quebec city",52118298,Min,,Saint-Louis,46.77311,-71.29559,Entire home/apt,119,32,485,2024-12-16,4.37,1,0,61,"288341, expires: 2025-10-31"
10187037,Les Immeubles Charlevoix - Le Quai St-André 1179,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81689835,-71.20480347,Entire home/apt,260,31,73,2025-02-10,0.66,59,302,14,"244801, expires: 2025-12-31"
10193254,Old Quebec near Château Frontenac,52356850,Paule,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8151,-71.20603,Entire home/apt,150,31,0,,,1,161,0,
10247268,Les Immeubles Charlevoix - Le Quai St-André 1175,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81679916,-71.20490265,Entire home/apt,157,31,52,2025-02-20,0.47,59,300,7,"244801, expires: 2025-12-31"
10247936,Les Immeubles Charlevoix - Le Quai St-André 1168,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81689835,-71.20490265,Entire home/apt,157,31,23,2025-02-17,0.21,59,321,2,"244801, expires: 2025-12-31"
10248554,Les Immeubles Charlevoix - Le Quai St-André 1166,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81679916,-71.20490265,Entire home/apt,157,31,47,2025-01-04,0.43,59,347,7,"244801, expires: 2025-12-31"
10249154,Les Immeubles Charlevoix - Le Quai St-André 1172,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81689835,-71.20490265,Entire home/apt,219,31,93,2025-02-17,0.85,59,318,12,"244801, expires: 2025-12-31"
10249233,Les Immeubles Charlevoix - Le Quai St-André 1173,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81679916,-71.20480347,Entire home/apt,157,31,88,2024-12-13,0.80,59,313,19,"244801, expires: 2025-12-31"
10249477,Les Immeubles Charlevoix - Le Quai St-André 1176,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81689835,-71.20490265,Entire home/apt,157,31,21,2025-02-16,0.19,59,341,8,"244801, expires: 2025-12-31"
10249600,Les Immeubles Charlevoix - Le Quai St-André 1177,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81689835,-71.20490265,Entire home/apt,219,31,109,2025-02-10,0.99,59,341,14,"244801, expires: 2025-12-31"
10249684,Les Immeubles Charlevoix - Le Quai St-André 1178,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81679916,-71.20490265,Entire home/apt,219,31,28,2025-02-09,0.25,59,355,6,"244801, expires: 2025-12-31"
10249922,Les Immeubles Charlevoix - Le Quai St-André 1180,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81679916,-71.20490265,Entire home/apt,260,31,59,2025-02-17,0.53,59,329,9,"244801, expires: 2025-12-31"
10608261,chambre chez l'habitant,54739040,Colombe,,Vieux-Limoilou,46.82659,-71.23023,Private room,50,1,200,2025-02-16,2.46,1,32,43,"305694, expires: 2025-06-30"
11520372,Nice cheap room !,14966026,Maxim,,Saint-Sauveur,46.80954,-71.24165,Private room,60,1,988,2025-02-26,9.13,3,193,84,"287066, expires: 2025-03-31"
11999256,Les Immeubles Charlevoix -  1174 - CITQ 244801,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81689835,-71.20480347,Entire home/apt,157,31,63,2024-12-23,0.59,59,318,9,"244801, expires: 2025-12-31"
12001356,Au Cœur du centre-ville de Québec,64175362,Marie,,Vieux-Limoilou,46.82538,-71.23777,Entire home/apt,,3,40,2025-02-18,0.38,1,174,8,"295835, expires: 2025-07-30T23:30:06Z"
12019119,Central Old Port Québec (302255),54237398,France Et Charles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81571,-71.21116,Entire home/apt,147,3,349,2025-02-14,3.25,2,239,48,"302255, expires: 2025-07-31"
12039727,"Colocation! Ste-Foy, QC Près de tout! Confortable",17893514,Lauraine,,Saint-Louis,46.76267,-71.28986,Private room,51,32,35,2024-10-01,0.33,6,365,1,
12056620,Chambre privée #1 dans une maison,6137330,André,,Sillery,46.78371,-71.25894,Private room,24,32,5,2023-08-29,0.09,4,246,0,
12061970,Old Quebec is waiting for you,52865819,Jerome,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8122,-71.20692,Entire home/apt,171,31,229,2024-08-05,2.18,2,365,1,
12062225,Old Quebec is waiting for you !!!,52865819,Jerome,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81393,-71.20636,Entire home/apt,160,31,234,2023-04-11,2.22,2,361,0,
12106523,The beautiful flower of Quebec City,64917103,Christine,,Saint-Sauveur,46.81185,-71.23196,Entire home/apt,114,1,399,2025-02-23,3.86,2,303,55,"303841, expires: 2026-02-01T00:00:00Z"
12157383,Joli logement quartier recherché,1646154,Dimitri,,Des Châtels,46.84915,-71.38255,Entire home/apt,32,60,16,2024-11-01,0.15,8,279,1,
12564100,petit nid au coeur du vieux Québec,5076778,Ariane,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81211,-71.20851,Entire home/apt,31,90,111,2023-05-16,1.04,1,63,0,
12703333,Nid douillet au coeur de Limoilou   CITQ 308661,4217000,Maude Emilie,,Vieux-Limoilou,46.83067,-71.23196,Entire home/apt,,88,175,2024-09-30,1.64,1,9,26,"308661, expires: 2025-01-31"
12792612,Authenticity and luxury Old Quebec (31 days and +),69657781,Jean-Philip,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80874,-71.21004,Entire home/apt,96,31,2,2016-06-25,0.02,1,102,0,
13111792,Comfort at the Old Port  just back for short term,54237398,France Et Charles,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8162,-71.21115,Entire home/apt,143,3,289,2025-02-17,2.74,2,282,40,"317277, expires: 2026-01-22"
13200046,Appartement chaleureux bien situé,69113222,Jf,,Vieux-Limoilou,46.82717165998516,-71.22529226906228,Entire home/apt,,3,20,2024-05-27,1.01,1,0,3,"312432, expires: 2025-03-30T00:00:00Z"
13304655,Spacious apartment downtown,70222164,Elodie,,Saint-Jean-Baptiste,46.80514144897461,-71.22559356689453,Entire home/apt,,120,183,2024-07-28,1.74,3,89,1,
13355882,✨Ancestrale avec Spa près du centre-ville #294363,75740727,Audrey,,Vieux-Moulin,46.85357,-71.20462,Entire home/apt,395,2,542,2025-03-02,5.14,2,246,49,"294363, expires: 2025-09-30T13:27:48Z"
13525362,The old Quebec with the new flame,64917103,Christine,,Saint-Roch,46.81291,-71.22922,Entire home/apt,113,1,493,2025-02-22,4.75,2,229,74,"303841, expires: 2026-01-31"
13728329,Bienvenue à québec (4874),80285922,Mélanie,,Chutes-Montmorency,46.88079,-71.15074,Entire home/apt,72,1,629,2025-02-17,5.98,3,284,16,"296527, expires: 2025-03-23"
14011992,Grande maison familiale avec piscine ville de Qc,33612078,Léa,,Saint-Émile,46.87911,-71.33374,Entire home/apt,,8,2,2016-10-14,0.02,1,237,0,"314917, expires: 2025-08-09"
14177760,Loft #201 - in the ♥  of Nouvo St-Roch - downtown,49947368,Isabelle,,Saint-Roch,46.81383,-71.22535,Entire home/apt,129,2,336,2025-02-09,3.25,4,194,33,"294608, expires: 2025-09-30"
14178125,Welcome!Very luminous loft in heart of Quebec city,49947368,Isabelle,,Saint-Roch,46.81383,-71.22535,Entire home/apt,97,1,167,2022-12-30,1.61,4,203,0,"294607, expires: 2025-08-31"
14198069,Chambre 1 au dernier étage,4599719,Cassiopée,,Saint-Sauveur,46.81186,-71.24183,Private room,55,31,142,2024-03-02,1.36,6,233,0,"123456, expires: 2024-04-30"
14316552,Les Immeubles Charlevoix - 760102,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,154,31,2,2023-10-22,0.02,59,325,0,
14329211,Les Immeubles Charlevoix - 760204,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,316,31,10,2024-10-13,0.11,59,364,1,"279646, expires: 2025-12-31"
14331180,Les Immeubles Charlevoix - 760205,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,75,31,0,,,59,278,0,
14331582,Les Immeubles Charlevoix - 760206,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,157,31,10,2024-12-16,0.11,59,345,2,"279646, expires: 2025-12-31"
14332221,Les Immeubles Charlevoix - 760209,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Entire home/apt,316,31,15,2024-10-14,0.16,59,351,2,"279646, expires: 2025-12-31"
14334314,Les Immeubles Charlevoix - 760210,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,214,31,26,2020-02-10,0.27,59,215,0,
14339583,Les Immeubles Charlevoix - 760214,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81125,-71.21652,Hotel room,199,31,58,2025-02-17,0.63,59,335,12,"279646, expires: 2025-12-31"
14339969,Les Immeubles Charlevoix - 760306,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,165,31,21,2025-02-17,0.33,59,358,9,"279646, expires: 2025-12-31"
14340352,Les Immeubles Charlevoix - 760307,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,,31,21,2024-12-29,0.22,59,364,3,"279646, expires: 2025-12-31"
14347556,Les Immeubles Charlevoix - 760309,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,257,31,10,2024-10-13,0.11,59,364,1,"279646, expires: 2025-12-31"
14349791,Les Immeubles Charlevoix - 760314,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,126,31,2,2024-06-22,0.02,59,221,1,
14351642,Les Immeubles Charlevoix - 760404,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,231,31,16,2024-09-26,0.17,59,360,1,"279646, expires: 2025-12-31"
14354589,Les Immeubles Charlevoix - 760406,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81230164,-71.2161026,Hotel room,157,31,2,2023-07-09,0.04,59,364,0,"279646, expires: 2025-12-31"
14355627,Les Immeubles Charlevoix - 760409,34462857,Les Immeubles Charlevoix Courtier,,Saint-Jean-Baptiste,46.81234,-71.21615,Entire home/apt,,31,14,2025-01-01,0.15,59,357,5,"279646, expires: 2025-12-31"
