id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1201723068200584709,Home away from home,140095930,Adekemi,,St. Norbert - Seine River,49.764469,-97.1587622,Entire home/apt,75,1,6,2024-10-20,1.03,2,0,6,
1203925664053774548,"Bonavista Cozyville, Roomy 4 bedroom house",165377163,Chinedu,,St. Vital,49.82265779999999,-97.0663479,Entire home/apt,231,3,10,2025-01-01,1.37,1,317,10,STRA-2024-2548237
1206026132639998609,Budget Friendly 2 bedroom close to airport,78630862,Amaka,,Point Douglas,49.91826,-97.20626,Entire home/apt,89,1,8,2024-11-25,1.33,5,365,8,STRA-2024-2648728
1207975194491021533,Luxury Private Suite with Separate Entrance,591894359,Favour,,St. Vital,49.82655,-97.03745,Entire home/apt,74,1,19,2025-02-27,2.59,1,358,19,STRA-2024-2541725
1208132454996666832,Room near Downtown & Portage Ave,392197743,Thanh,,Daniel McIntyre,49.89202,-97.16259,Private room,,1,31,2024-11-13,4.43,3,0,31,STRA-2024-2573657
1208691676822613835,Grand Heritage Home Central Hub,194010985,Yang,,Point Douglas,49.89682,-97.14083,Entire home/apt,263,1,9,2025-02-16,1.32,4,353,9,STRA-2024-2472176
1208769943429460018,Full house in st Boniface/St Vital area,583470117,Rahul,,St. Vital,49.86954,-97.1087,Entire home/apt,113,2,7,2025-02-16,0.94,1,352,7,STRA-2024-2555417
1208772606759706018,Cozy Basement Suite,507342839,Arooj,,Waverley West,49.7837,-97.17475,Private room,63,1,14,2024-10-26,1.88,1,365,14,
1210758399457943744,Luxury Downtown Apartment,261051494,Judith,,Fort Rouge - East Fort Garry,49.89254,-97.13713,Entire home/apt,168,2,4,2024-10-20,0.67,1,180,4,
1211907305176741021,Marclyn Homes,510380913,Marcellinus,,St. Vital,49.82078,-97.05844,Entire home/apt,82,1,17,2025-02-17,2.45,1,365,17,
